"﻿Código Plan";Carrera;Cohorte;"Número de alumno";Bloqueo;"Causal Bloqueo";RUN;DV;Nombres;;"Primer Apellido";"Segundo Apellido";Logro;"Fecha Logro";"Última Carga"
HW2;Magia;2007-01;636527;S;"RENUNCIA FINANCIERA";9785624;K;RENATO;ANUAR;CARPMAN;BERMEJO;INGRESO;2007-01;
HP1;Magia;2002-01;416906;S;"ALUMNO EGRESADO";7455119;6;ALCIDES;ALKWIN;QUIAN;HUALA;"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2003-01;538891;S;"ALUMNO EGRESADO";14026441;4;ERMELINDA;TROY;BRILLAY;FALCÓN;"SEGUNDO AÑO";2006-01;2008-01
HW1;Magia;2004-01;550575;S;"ALUMNO CON DEUDA MOROSA";5531784;6;ERICKA;DAREM;CAYUMÁN;PARGA;"TERCER AÑO";2006-01;2006-01
HW2;Magia;2010-01;485452;S;"ALUMNO CON DEUDA MOROSA";11148148;4;NUBIA;ANIETT;SEGOVIA;COVARRUBIAS;INGRESO;2010-01;
HP1;Magia;2001-01;422155;S;"ALUMNO LICENCIADO";5688489;9;FABIO;GEREMY;ROSEMARY;RIVAL;"SEGUNDO AÑO";2003-01;2017-01
HP1;Magia;2002-01;399949;S;"ALUMNO LICENCIADO";11645420;8;MATHIAS;YAZMIN;BORLONE;RICHARDS;"SEGUNDO AÑO";2005-01;2007-01
HP1;Magia;2002-01;508063;N;"Sin Bloqueo";16265166;6;BRUNNELA;DARWIN;GARRIGA;SAFFIE;"SEGUNDO AÑO";2005-01;2007-02
HP2;Magia;2024-01;627254;N;"Sin Bloqueo";22252592;6;ELCIRA;KENYERIT;SOTOMAYOR;NAZAR;INGRESO;2024-01;
HP1;Magia;2002-01;616910;S;"ALUMNO EGRESADO";4515811;7;CELIA;MAHINA;MADARIAGA;SOLIMANO;"SEGUNDO AÑO";2005-01;2007-01
HW2;Magia;2011-01;446855;S;"SUSPENSION DE ESTUDIOS";21736785;8;ANAKAREN;SAREM;JAULLAC;NOTTE;INGRESO;2011-01;
HP2;Magia;2005-01;506076;S;"ALUMNO CON DEUDA MOROSA";21046137;9;SCARLETH;AMELIA;"LIVINO DE CARVALHO";BERROCAL;INGRESO;2005-01;
HP1;Magia;2003-01;626721;S;"ALUMNO CON DEUDA MOROSA";25545402;5;FÉLIX;OVIDIO;DURÁN;ENCINA;"PRIMER AÑO";2003-01;2004-02
HW1;Magia;2003-01;369659;S;"ALUMNO EGRESADO";7671728;5;LISSET;ALAIS;LORA;LIBUY;"QUINTO AÑO - EGRESO";2007-02;2007-02
HP1;Magia;2003-01;576810;S;"SUSPENSION DE ESTUDIOS";13758091;0;RODNEY;IRENE;BALBONTÌN;SANTIBÁÑEZ;"PRIMER AÑO";2004-01;2004-01
HP1;Magia;2002-01;654064;S;"ALUMNO EGRESADO";23281409;9;FANNY;ELISEO;MIÑO;NOCHES;"QUINTO AÑO- EGRESO";2008-02;2008-02
HP1;Magia;2002-01;616116;S;"ALUMNO EGRESADO";14190481;3;CARLOS;CRISTOFERTH;GIDI;MARZAL;"QUINTO AÑO- EGRESO";2009-01;2009-01
HP1;Magia;2003-01;630469;S;"CAMBIO DE PLAN O CARRERA";10189208;6;EFRAIN;DEBORHA;KAUFFMANN;COURBIS;"PRIMER AÑO";2003-02;2004-01
HP1;Magia;2002-01;553029;S;"ALUMNO EGRESADO";14995079;K;ZITNI;ERICA;ROQUE;LIENQUEO;"SEGUNDO AÑO";2004-01;2006-02
HP1;Magia;2002-01;380936;S;"CAMBIO DE PLAN O CARRERA";19179531;9;RENATA;ERICK;MAURE;BARON;"PRIMER AÑO";2003-01;2004-01
WH1;Hechicería;2006-01;408039;S;"BLOQUEO FINANCIERO DESERTOR CAE";25281936;K;ANTIL;MYRIAM;GERALDO;COFRÉ;"1 AÑO";2008-01;2009-01
HW1;Magia;2004-01;546538;S;"CAMBIO DE PLAN O CARRERA";6622420;5;WALTER;KATHALINA;RICHTER;1;INGRESO;2004-01;2004-02
HW1;Magia;2008-02;471807;S;"ALUMNO EGRESADO";14395175;6;MAUREEN;AZUCENA;MAGNATA;ALCAINO;"QUINTO AÑO - EGRESO";2009-01;2009-01
HW2;Magia;2008-01;372800;S;"ALUMNO CON DEUDA MOROSA";21896413;2;ROSANA;BERNABE;GENERAL;SLACHEVSKY;INGRESO;2008-01;
HP1;Magia;2002-01;534113;S;"ALUMNO EGRESADO";19502168;9;BENACID;YOSELYN;BARSOCCHINI;LERTORA;"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2002-01;524098;S;"ALUMNO LICENCIADO";21459245;2;JENNIFE;YASTIN;FORQUERA;TAMAYO;"QUINTO AÑO- EGRESO";2008-01;2008-01
HP1;Magia;2002-01;607085;S;"ALUMNO EGRESADO";8716522;7;REBECA;CHARLOT;TAPIA;HUENCHUÑIR;"SEGUNDO AÑO";2004-01;2007-01
HP1;Magia;2003-01;630753;S;"ALUMNO EGRESADO";13702724;1;YULY;PIA;"DA COSTA";BAUTISTA;"PRIMER AÑO";2005-02;2008-02
HW2;Magia;2008-01;504755;S;"ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO";15437881;4;MARIANELA;PROSIDIA;ZAMBRA;1;INGRESO;2008-01;2008-02
HP1;Magia;2003-01;645697;S;"ALUMNO LICENCIADO";12873881;9;OLIVIA;LEON;SCHEUERMANN;ERLER;"SEGUNDO AÑO";2005-01;2008-02
HP1;Magia;2003-01;395800;S;"BLOQUEO POR NO INSCRIPCION";16478831;2;DALMA;ENRIQUE;BILBENY;STORMESAN;"PRIMER AÑO";2004-01;2005-01
HP2;Magia;2008-01;414503;N;"Sin Bloqueo";9088936;K;GEORGINA;RAIZA;GIURIA;GAMBRA;INGRESO;2008-01;
HP1;Magia;2002-01;584856;S;"ALUMNO LICENCIADO";7532271;K;JORDANNA;GONZA;BASUALDO;CENTELLAS;"SEGUNDO AÑO";2005-01;2008-01
HP1;Magia;2002-01;542905;S;"BLOQUEO POR NO INSCRIPCION";6263125;3;ELIZABE;EMELINA;SAMPIERI;BALBONTIN;"SEGUNDO AÑO";2005-01;2008-01
HP1;Magia;2002-01;367996;S;"BLOQUEO POR NO INSCRIPCION";19708188;7;GIANINNA;JULIO;ANTUNEZ;TORREJON;"SEGUNDO AÑO";2004-01;2006-01
HW1;Magia;2002-01;622730;S;"ALUMNO EGRESADO";10726714;7;ISSA;HERNITA;BAUER;VALLETTA;"QUINTO AÑO - EGRESO";2007-02;2007-02
HP1;Magia;2002-01;454913;S;"CAMBIO DE PLAN O CARRERA";22891562;1;ZAYÉD;GRITCHEL;YASIN;BLAWCIAK;"SEGUNDO AÑO";2005-01;2008-02
HW1;Magia;2002-01;651835;N;"Sin Bloqueo";9863610;1;DELC;VALENTINA;ROSSEL;ADDARIO;"CUARTO AÑO";2009-01;2009-01
HP1;Magia;2002-01;554984;S;"ALUMNO EGRESADO";10089479;6;NILS;LEONOR;CHANDÍA;PRATO;"QUINTO AÑO- EGRESO";2007-01;2007-01
HP1;Magia;2002-01;608928;S;"CAMBIO DE PLAN O CARRERA";17578031;4;MARCO;BEATRI;COÑOEPAN;CABELLO;"SEGUNDO AÑO";2004-01;2006-02
HW1;Magia;2002-01;531749;S;"ALUMNO EGRESADO";22952308;4;ARLETE;HERMOGENES;MARTCHANT;GRONDONA;"QUINTO AÑO - EGRESO";2007-01;2007-01
HP1;Magia;2002-01;473008;S;"ALUMNO EGRESADO";6082599;4;RAYENT;EDUARDO;VEJAR;VICUÑA;"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2003-01;533720;S;"CAMBIO DE PLAN O CARRERA";20982902;K;SANTIAGO;MASSIEL;CANIULEF;ZAGAL;"SEGUNDO AÑO";2005-01;2007-02
HW1;Magia;2003-01;604762;S;"ALUMNO LICENCIADO";9275676;K;MAGNO;ALE.;HOLLSTEIN;PELAYO;"QUINTO AÑO - EGRESO";2008-02;2008-02
HW2;Magia;2004-01;396305;S;"ALUMNO CON DEUDA MOROSA";15774209;5;JEAN-PIERRE;Yenko;TAMBORINO;MARABOLI;INGRESO;2009-01;2009-01
HP1;Magia;2002-01;380088;S;"ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO";6235808;6;YANET;AUDYCH;HERNÁNDEZ;ANACONA;"PRIMER AÑO";2003-01;2004-01
HP1;Magia;2001-01;508211;S;"ALUMNO LICENCIADO";7584402;6;MARIATE;GISEL;PREMINGER;SANTIBÁÑEZ;"SEGUNDO AÑO";2004-01;2006-02
HP1;Magia;2002-01;582112;S;"ALUMNO EGRESADO";6861974;3;SHAJAR;KENDRO;PEDRAZA;SANHUEZA;"SEGUNDO AÑO";2004-01;2006-02
HP1;Magia;2001-01;587269;S;"ALUMNO EGRESADO";23634430;9;EDWIN;FERNANDO;JURE;BAGOLINI;"SEGUNDO AÑO";2003-01;2005-02
HP1;Magia;2002-01;368959;S;"ALUMNO LICENCIADO";20342519;1;MAURO;KEVINN;CAMAGGI;"RUIZ TAGLE";"SEGUNDO AÑO";2005-01;2008-01
HP1;Magia;2001-01;409196;S;"ALUMNO EGRESADO";21535852;K;MILY;JEYSON;JABRE;HAYVAR;"SEGUNDO AÑO";2003-01;2005-02
HP1;Magia;2002-01;432007;S;"ALUMNO EGRESADO";20981554;3;ISAI;SANTI;LEITON;SOTELO;"SEGUNDO AÑO";2004-01;2007-01
HP1;Magia;2002-01;491975;S;"ALUMNO LICENCIADO";23156790;2;JABAD;ABEL;ARROYO;ARMIJO;"SEGUNDO AÑO";2005-01;2007-02
HP1;Magia;2004-01;654620;S;"SUSPENSION DE ESTUDIOS";6634596;5;GEORGETTE;FRANCIS;HUITRAIÑAN;LARRAIN;INGRESO;2004-01;
HP1;Magia;2006-01;454698;S;"ALUMNO CON DEUDA MOROSA";9264962;4;ANAHYSS;ALISON;HORMÁZABAL;GOSTLING;"SEGUNDO AÑO";2006-02;2008-02
HP1;Magia;2002-01;452045;S;"CAMBIO DE PLAN O CARRERA";6083163;0;BEGOÑA;SABINO;HENRÍQUEZ;OLLARZU;"SEGUNDO AÑO";2005-01;2006-01
HW1;Magia;2002-01;432737;S;"ALUMNO EGRESADO";22836016;0;EXEQUIEL;ALMA;LLANCANAO;ALONSO;"QUINTO AÑO - EGRESO";2008-01;2008-01
HP1;Magia;2002-01;416969;S;"ALUMNO EGRESADO";9019780;8;CELIA;PILAR;HUAIQUILAF;SALGUERO;"SEGUNDO AÑO";2003-01;2006-01
HP1;Magia;2002-01;605934;S;"ALUMNO EGRESADO";10730495;8;GRECIA;WALERIANNY;ARBUNIC;BECERRA;"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2002-01;529081;S;"ALUMNO EGRESADO";18917432;5;ALBA;JOSSELINE;PORRAS;CAÑAS;"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2003-01;377791;S;"ALUMNO EGRESADO";23214472;4;VALEZKA;GRACIEL;HUAICO;COURDURIER;"SEGUNDO AÑO";2005-01;2007-01
HP1;Magia;2002-01;423851;S;"ALUMNO CON DEUDA MOROSA";5093660;5;VALESCA;MALENA;IBAÑEZ;"PEREZ DE VALENZUELA";"PRIMER AÑO";2002-02;2002-02
HW2;Magia;2015-01;546549;S;"ALUMNO CON DEUDA MOROSA";20247683;K;DAYANE;CATARY;MEJÍAS;ALCAYAGA;INGRESO;2015-01;
HP1;Magia;2002-01;461931;S;"CAMBIO DE PLAN O CARRERA";17033331;8;ZAIDA;CESÁR;ALBISTUR;CHICAHUAL;"PRIMER AÑO";2004-01;2008-02
HP1;Magia;2006-01;563701;S;"ALUMNO LICENCIADO";11403034;2;FLAVIA;DELC.;IZQUIERDO;GRAMOLA;"QUINTO AÑO- EGRESO";2008-01;2008-01
HP1;Magia;2001-01;403194;S;"ALUMNO EGRESADO";17633406;9;HAINZ;MARIANELA;REHL;TOBAR;"SEGUNDO AÑO";2003-01;2007-02
HP1;Magia;2002-01;445946;S;"ALUMNO EGRESADO";23155949;8;AHIRAM;CANELA;TIZNADO;ACUNA;"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2001-01;547192;S;"ALUMNO EGRESADO";21918763;1;SEILYT;GENE;BORDA;MATUS;"SEGUNDO AÑO";2003-01;2005-02
HP1;Magia;2003-01;391765;S;"BLOQUEO ADMINISTRATIVO";25699393;6;JESSE;GIEZI;SOBARZO;MIQUEL;"QUINTO AÑO- EGRESO";2008-01;2008-01
HP1;Magia;2002-01;536083;S;"ALUMNO LICENCIADO";22729872;7;DAYARETH;KIMBERLIN;ABELLO;PICON;"SEGUNDO AÑO";2007-01;2008-02
HP1;Magia;2002-01;453044;S;"BLOQUEO POR NO INSCRIPCION";23733913;9;GUILLANA;YERSON;SOLER;FALCÓN;"PRIMER AÑO";2002-02;2002-02
HW2;Magia;2007-01;649584;S;"SUSPENSION DE ESTUDIOS";25915219;1;ADALYS;KATYA;GALLO;ANDERSON;INGRESO;2007-01;
HP1;Magia;2003-01;623892;S;"ALUMNO EGRESADO";21735200;5;DYNELLY;JOSLYAN;FRANCO;BOYD;"SEGUNDO AÑO";2005-01;2008-02
HP1;Magia;2002-01;497042;S;"ALUMNO EGRESADO";14182646;0;ARANTZA;BETILUZ;LAISELLE;"DI LORENZO";"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2004-01;440488;S;"ALUMNO CON DEUDA MOROSA";22588586;K;AMPARO;CAMILA;ASSICIE;VIGNEAU;"PRIMER AÑO";2005-01;2005-01
HP2;Magia;2004-01;396739;S;"CAMBIO DE PLAN O CARRERA";7569528;K;ARISTÍDES;NILSA;CHINGA;LEÑERO;"2 SEMESTRE";2012-01;
HP1;Magia;2003-01;512751;S;"BLOQUEO POR EXPEDIENTE SIN CALIFICACIONES, CONVALIDACIONES NI INSCRIPCION";20850377;0;WAGNER;ORNELLA;LIAÑO;FRANCKE;INGRESO;2003-01;
HW2;Magia;2012-01;489064;S;"ALUMNO CON DEUDA MOROSA";7091951;9;ROBIN;JENNY;FERNÁNDEZ-NIÑO;"CANALES DE LA CERDA";INGRESO;2012-01;
HP1;Magia;2003-01;445713;S;"CAMBIO DE PLAN O CARRERA";12167593;K;STEFANI;ZAYÉD;EGNEN;RUF;"PRIMER AÑO";2004-01;2006-02
HW2;Magia;2009-01;507083;S;"ALUMNO CON DEUDA MOROSA";12635200;5;NAZMY;ANGELI;ZAMORANO;SUÁREZ;INGRESO;2009-01;
HP1;Magia;2003-01;480775;S;"ALUMNO LICENCIADO";20139006;0;JEAN;ADA;VELÁSQUEZ;CARRIMÁN;"SEGUNDO AÑO";2005-01;2007-02
HP1;Magia;2002-01;588924;S;"BLOQUEO POR NO INSCRIPCION";10718504;9;VANESA;JCQUELINE;LECAROS;CANTILLANA;"PRIMER AÑO";2002-02;2004-01
HP1;Magia;2003-01;485694;N;"Sin Bloqueo";25395642;7;ETTIENE;HELMIS;BAUTISTA;CHEVESICH;"SEGUNDO AÑO";2006-01;2007-02
HP1;Magia;2006-01;514696;N;"Sin Bloqueo";25484072;K;MARIECARMEN;SEBASTÍAN;MARABOLI;FRANCESCHINI;"SEGUNDO AÑO";2006-01;2008-02
HP1;Magia;2004-01;589518;S;"CAMBIO DE PLAN O CARRERA";12320433;K;MARYON;HERIBERTO;ROBLES;LEIGHTON;"PRIMER AÑO";2005-01;2008-02
HP1;Magia;2004-01;413489;S;"ALUMNO EGRESADO";22540432;8;ALEJAND;BETSSY;BERMEJO;HUIDOBRO;"QUINTO AÑO- EGRESO";2008-01;2008-01
GH2;Magia;2009-01;479160;S;"ALUMNO CON DEUDA MOROSA";4874768;7;SANDRA;MARISELA;CAMPOSANO;MONTERO;INGRESO;2009-01;
HP1;Magia;2003-01;398763;S;"ALUMNO EGRESADO";15960181;3;SION;MAXIMO;ARMETTA;HUERTA;"SEGUNDO AÑO";2005-01;2007-02
GH2;Magia;2009-01;408170;N;"Sin Bloqueo";20479325;0;ALBERTINA;CRISTIÁN;O'RYAN;ZÚÑIGA;INGRESO;2009-01;2014-02
GH1;Magia;2007-01;623079;S;"ALUMNO EGRESADO";11407408;9;ALINE;JCQUELINE;PAIRICÁN;BASIC;"QUINTO AÑO - EGRESO";2008-01;2008-01
HP1;Magia;2002-01;390005;S;"ALUMNO EGRESADO";11638182;9;ALEXIS;CHEUQUELEN;COÑUECAR;GROS;"SEGUNDO AÑO";2004-01;2006-02
HW1;Magia;2004-01;519565;S;"ALUMNO CON DEUDA MOROSA";15452656;8;RAMON;CATERINA;TAMBORINO;SABAT;"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2003-01;538809;S;"ALUMNO EGRESADO";16479842;5;AMOS;MARIEL;BRULL;LANAS;"SEGUNDO AÑO";2006-01;2008-01
HW2;Magia;2011-01;518860;S;"SUSPENSION DE ESTUDIOS";20801554;0;MOREIRA;JORDANNA;PINARES;GALATZAN;INGRESO;2011-01;
HP1;Magia;2002-01;512021;S;"ALUMNO CON DEUDA MOROSA";14410995;6;KAREN;STEVE;CALABRÁN;FIELBAUM;"SEGUNDO AÑO";2004-01;2005-01
HP1;Magia;2003-01;368832;S;"ALUMNO LICENCIADO";18521463;4;RONEY;ESTEPHANIE;FRES;HARGREAVES;"SEGUNDO AÑO";2005-01;2007-02
HP1;Magia;2004-01;451592;S;"ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO";12938110;6;VLADIMIR;SABINO;COLIN;RAU;"PRIMER AÑO";2006-01;2007-02
HP1;Magia;2003-01;443709;S;"ALUMNO EGRESADO";15531396;5;GISENIA;DENISS;ARANGUIZ;PICHARDO;"SEGUNDO AÑO";2005-01;2007-02
HP1;Magia;2003-01;649879;S;"CAMBIO DE PLAN O CARRERA";15393455;2;NOHEMI;KATTERINNE;SALDIAS;MADINA;"PRIMER AÑO";2004-01;2008-02
HP1;Magia;2002-01;568964;S;"ALUMNO LICENCIADO";22633898;9;MIRNA;MARLENNE;MANTEROLA;PETRICIC;"QUINTO AÑO- EGRESO";2009-01;2009-01
HP1;Magia;2002-01;406018;S;"SUSPENSION DE ESTUDIOS";20401272;7;CLEMENTINA;FRANCO;PAINEFIL;DELAIGUE;"SEGUNDO AÑO";2005-01;2007-01
HP1;Magia;2002-01;449908;N;"Sin Bloqueo";11309731;1;ALI;NILSON;"BEN SHLOMO";NAHUELÁN;"SEGUNDO AÑO";2004-01;2008-01
HP1;Magia;2003-01;433826;S;"ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO";23786882;0;RONALDA;AYELEN;SELMAN;JOFRÉ;"PRIMER AÑO";2003-02;2004-01
HP1;Magia;2002-01;566981;S;"ALUMNO EGRESADO";7943027;4;MITCHEL;NATHALIE;BRILLAY;RADIC;"SEGUNDO AÑO";2004-01;2007-01
HW2;Magia;2017-01;509822;S;"ALUMNO CON DEUDA MOROSA";4548186;4;ALBERTINA;TAIS;LEBLANC;"DE RUYT";INGRESO;2017-01;
HW1;Magia;2003-01;574314;S;"ALUMNO EGRESADO";11047064;4;CLEMENTE;OVIDIO;ROSALES;MILLAS;"QUINTO AÑO - EGRESO";2007-02;2007-02
HP1;Magia;2003-01;625454;S;"ALUMNO EGRESADO";14274028;7;ERNES;MAINA;LEÑERO;PICÓN;"SEGUNDO AÑO";2005-01;2007-01
HP1;Magia;2002-01;406099;S;"ALUMNO EGRESADO";18320796;4;DARIAN;CRISTIÁN;"SANTA MARIA";CARRIMÁN;"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2002-01;563994;S;"ALUMNO EGRESADO";8115768;4;MARCELL;MANLIO;JIMÉNEZ;ALMARCEGUI;"SEGUNDO AÑO";2005-01;2007-02
HP1;Magia;2002-01;489009;S;"CAMBIO DE PLAN O CARRERA";21554818;9;JAKELIN;YENNYFER;SAZO;MONDINO;"SEGUNDO AÑO";2005-01;2007-01
HW1;Magia;2002-01;643795;S;"ALUMNO LICENCIADO";15512276;9;PAULINA;HELIA;AUDALA;FABIA;"QUINTO AÑO - EGRESO";2008-02;2008-02
HP1;Magia;2002-01;564032;S;"BLOQUEO POR NO INSCRIPCION";5022434;9;JING;GUIANFRANCC;PIANTINI;ECHAGÜE;INGRESO;2002-01;2002-02
HP1;Magia;2003-01;537687;S;"ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO";16392038;6;HASSEN;ALEN;CUTURRUFO;CAPRA;"PRIMER AÑO";2005-02;2008-01
HP1;Magia;2004-01;615514;S;"ALUMNO CON DEUDA MOROSA";11868455;K;SASHA;YEXALEN;MAURER;JAMETT;"PRIMER AÑO";2005-01;2006-02
HP1;Magia;2002-01;599947;S;"ALUMNO EGRESADO";12616158;K;ZAMIR;EMMANUEL;ZIEDE;MALO;"SEGUNDO AÑO";2005-01;2007-01
HP1;Magia;2002-01;378061;S;"ALUMNO EGRESADO";9716844;8;GENESIS;RICARDO;RAIMÁN;REINOSO;"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2002-01;498963;S;"ALUMNO EGRESADO";14923922;6;RINALDO;BENJAMIN;INALEF;CABRILLANA;"SEGUNDO AÑO";2004-01;2007-01
HP1;Magia;2002-01;386922;S;"BLOQUEO POR NO INSCRIPCION";13499747;5;KATTIA;HERNALDO;THIELE;RUSQUE;"PRIMER AÑO";2005-01;2005-01
HP1;Magia;2002-01;452037;S;"BLOQUEO POR NO INSCRIPCION";16345492;5;GRACIE;JACKELINE;"DAL SANTO";QUILODRÁN;"PRIMER AÑO";2004-01;2004-01
HP1;Magia;2003-01;467459;S;"ALUMNO CON DEUDA MOROSA";5749449;7;DELOUR;JUSARA;BADILLA;CALLE;"QUINTO AÑO- EGRESO";2008-01;2008-01
HP1;Magia;2003-01;482793;S;"ALUMNO LICENCIADO";5019812;2;SLOMICH;BARINIA;MONTIVERO;"VAN GEEMS";"SEGUNDO AÑO";2006-02;2008-02
HP2;Magia;2009-01;510632;S;"SUSPENSION DE ESTUDIOS";8483996;5;OSVALDO;MICAEL;QUILALEO;CUEVAS;"1 SEMESTRE";2009-01;
HP1;Magia;2002-01;582850;S;"ALUMNO EGRESADO";4913974;6;CELINDA;RAYEN;VALVERDE;QUIÑONES;"SEGUNDO AÑO";2006-02;2007-02
PH2;Magia;2015-01;618330;S;"BLOQUEO POR NO INSCRIPCION";15911989;K;MALVINA;MARCELO;BERETTA;"VON MAYENBERGER";INGRESO;2015-01;
HP1;Magia;2003-01;526884;S;"BLOQUEO POR NO INSCRIPCION";8929602;7;YAZÍD;PERLA;URRIA;AEDO;"PRIMER AÑO";2006-01;2006-02
HW2;Magia;2008-01;492723;S;"SUSPENSION DE ESTUDIOS";4600560;K;CHARIF;MARSELLA;BERDA;ALCAINO;INGRESO;2008-01;
HP1;Magia;2003-01;462814;S;"ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS";18315924;K;GIULIANNA;FDO.;NARVAES;SPENCER;INGRESO;2003-01;2005-01
HP1;Magia;2002-01;539026;S;"ALUMNO EGRESADO";13533469;9;GUY;LISA;JAMET;FORNO;"SEGUNDO AÑO";2004-01;2008-02
HP2;Magia;2009-02;462968;S;"ALUMNO CON DEUDA MOROSA";5188050;K;MARTITA;TABATHA;HUME;FUSTER;INGRESO;2009-02;
HP1;Magia;2007-01;641738;S;"CAMBIO DE PLAN O CARRERA";14286092;0;JUDITH;YARID;LIBERONA;HARRISON;"PRIMER AÑO";2007-01;2008-02
HW1;Magia;2007-01;370834;S;"ALUMNO EGRESADO";4336600;0;CRISTIÁN;BOLIVAR;ALAMO;LAB;"QUINTO AÑO - EGRESO";2009-01;2009-01
HP1;Magia;2002-01;648093;S;"ALUMNO EGRESADO";20463845;2;NACOR;GHISLENTH;BORDA;MUNITA;"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2002-01;543923;S;"ALUMNO EGRESADO";8156569;7;MARBET;KERENA;MATTE;OTERO;"SEGUNDO AÑO";2004-01;2007-02
HP1;Magia;2002-01;416929;S;"BLOQUEO POR EXPEDIENTE SIN CALIFICACIONES, CONVALIDACIONES NI INSCRIPCION";16968895;7;CELESTE;ZITNI;ESPERGUEL;JOCIC;INGRESO;2002-01;
HP1;Magia;2002-01;378904;S;"ALUMNO CON DEUDA MOROSA";20956231;2;LOUISE;GRISSEL;ODE;STOWHAS;"SEGUNDO AÑO";2006-01;2009-01
HP1;Magia;2003-01;571817;S;"ALUMNO EGRESADO";4131650;1;VIOLETHA;CONSUEL;HOLZMANN-WEIZMANN;PEREDO;"SEGUNDO AÑO";2005-01;2007-02
HP1;Magia;2004-01;556596;S;"CAMBIO DE PLAN O CARRERA";25689186;6;ALISSON;GUISELA;SÁNCHEZ;BONVIN;"PRIMER AÑO";2005-02;2005-02
HW1;Magia;2004-01;570701;S;"ALUMNO EGRESADO";19706009;6;LEO;GAMAL;ATALA;ESPOSITO;"QUINTO AÑO - EGRESO";2008-01;2008-01
HP1;Magia;2003-01;614652;S;"ALUMNO CON DEUDA MOROSA";24402046;3;JUANPABLO;ADELA;KAM;FORQUERA;"PRIMER AÑO";2005-01;2008-01
HP1;Magia;2005-01;527683;S;"CAMBIO DE PLAN O CARRERA";10089569;6;ELIANA;HORTENSIA;SANTELICES;RODAS;"SEGUNDO AÑO";2006-01;2007-01
HW1;Magia;2005-01;547771;S;"ALUMNO EGRESADO";16105947;6;MELANNIE;IVONN;MEDRANO;PALLERO;"QUINTO AÑO - EGRESO";2008-02;2008-02
HP1;Magia;2002-01;576031;S;"CAMBIO DE PLAN O CARRERA";16512000;8;MARBET;RUBI;MOORE;ZUBICUETA;"SEGUNDO AÑO";2005-01;2007-02
HW1;Magia;2002-01;406789;S;"ALUMNO EGRESADO";7423324;8;KIMIE;LORENZO;CARES;NAVARRO;"QUINTO AÑO - EGRESO";2008-01;2008-01
HP1;Magia;2002-01;594040;S;"ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS";21715865;K;DANNYA;HAINZ;ENRIONE;ERCILLA;"PRIMER AÑO";2005-01;2008-02
HP1;Magia;2004-01;439493;S;"ALUMNO CON DEUDA MOROSA";10768904;0;IGNACIA;WILIAMS;PARAUD;SALAMANCA;"PRIMER AÑO";2006-01;2007-02
HP1;Magia;2003-01;515463;S;"BLOQUEO POR EXPEDIENTE SIN CALIFICACIONES, CONVALIDACIONES NI INSCRIPCION";20785999;K;LUCILA;CRISS;ENCALADA;TURPIE;INGRESO;2003-01;
HP1;Magia;2002-01;489100;S;"ALUMNO EGRESADO";10817465;K;PHILIP;DAPHNE;SARDA;GAVILAN;"SEGUNDO AÑO";2004-01;2006-01
HP1;Magia;2002-01;551951;S;"CAMBIO DE PLAN O CARRERA";15946399;1;MARYALICE;GONZALO;FRANCESCHINI;HUICHAQUEO;"SEGUNDO AÑO";2006-01;2008-02
HW1;Magia;2002-01;581837;S;"ALUMNO EGRESADO";13186202;1;EYLEEN;VALENTÍN;NAVARRO;BRUNETTI;"QUINTO AÑO - EGRESO";2009-01;
HP1;Magia;2003-01;554803;S;"BLOQUEO POR NO INSCRIPCION";9658364;4;MISURI;LETICIA;BRILLAY;MONTELLANO;"PRIMER AÑO";2004-01;2005-01
HP1;Magia;2002-01;627056;S;"ALUMNO EGRESADO";22681230;5;ZENÓN;LEILA;ARACENA;ARANDA;"SEGUNDO AÑO";2004-01;2006-01
